Area,Item,Year,Value,Pesticides,average_rain_fall,avg_temp
Canada,Wheat,1996,2430.4,35263.94,537.0,5.25
Canada,Wheat,1996,2430.4,35263.94,537.0,4.66
Canada,Wheat,1996,2430.4,35263.94,537.0,5.81
Canada,Wheat,1996,2430.4,35263.94,537.0,7.16
Canada,Wheat,1997,2128.5,38292.91,537.0,6.72
Canada,Wheat,1997,2128.5,38292.91,537.0,8.09
Canada,Wheat,1997,2128.5,38292.91,537.0,4.54
Canada,Wheat,1997,2128.5,38292.91,537.0,3.99
Canada,Wheat,1997,2128.5,38292.91,537.0,6.0
Canada,Wheat,1997,2128.5,38292.91,537.0,8.23
Canada,Wheat,1998,2255.0,41321.89,537.0,9.01
Canada,Wheat,1998,2255.0,41321.89,537.0,10.6
Canada,Wheat,1998,2255.0,41321.89,537.0,7.0
Canada,Wheat,1998,2255.0,41321.89,537.0,6.68
Canada,Wheat,1998,2255.0,41321.89,537.0,8.54
Canada,Wheat,1998,2255.0,41321.89,537.0,8.72
Canada,Wheat,1999,2597.1,44350.86,537.0,8.29
Canada,Wheat,1999,2597.1,44350.86,537.0,9.53
Canada,Wheat,1999,2597.1,44350.86,537.0,6.71
Canada,Wheat,1999,2597.1,44350.86,537.0,6.02
Canada,Wheat,1999,2597.1,44350.86,537.0,7.75
Canada,Wheat,1999,2597.1,44350.86,537.0,7.69
Canada,Wheat,2000,2444.6,39718.43,537.0,6.93
Canada,Wheat,2000,2444.6,39718.43,537.0,8.67
Canada,Wheat,2000,2444.6,39718.43,537.0,5.14
Canada,Wheat,2000,2444.6,39718.43,537.0,4.61
Canada,Wheat,2000,2444.6,39718.43,537.0,6.67
Canada,Wheat,2000,2444.6,39718.43,537.0,7.63
Canada,Wheat,2001,1945.2,38501.0,537.0,8.47
Canada,Wheat,2001,1945.2,38501.0,537.0,9.63
Canada,Wheat,2001,1945.2,38501.0,537.0,6.46
Canada,Wheat,2001,1945.2,38501.0,537.0,6.01
Canada,Wheat,2001,1945.2,38501.0,537.0,7.76
Canada,Wheat,2001,1945.2,38501.0,537.0,7.77
Canada,Wheat,2002,1832.4,34264.57,537.0,8.18
Canada,Wheat,2002,1832.4,34264.57,537.0,9.45
Canada,Wheat,2002,1832.4,34264.57,537.0,6.01
Canada,Wheat,2002,1832.4,34264.57,537.0,5.47
Canada,Wheat,2002,1832.4,34264.57,537.0,7.48
Canada,Wheat,2002,1832.4,34264.57,537.0,7.82
Canada,Wheat,2004,2640.9,36163.71,537.0,7.02
Canada,Wheat,2004,2640.9,36163.71,537.0,8.63
Canada,Wheat,2004,2640.9,36163.71,537.0,4.91
Canada,Wheat,2004,2640.9,36163.71,537.0,4.46
Canada,Wheat,2004,2640.9,36163.71,537.0,6.4
Canada,Wheat,2004,2640.9,36163.71,537.0,8.95
Canada,Wheat,2005,2738.1,36382.29,537.0,7.89
Canada,Wheat,2005,2738.1,36382.29,537.0,9.05
Canada,Wheat,2005,2738.1,36382.29,537.0,5.95
Canada,Wheat,2005,2738.1,36382.29,537.0,5.53
Canada,Wheat,2005,2738.1,36382.29,537.0,7.22
Canada,Wheat,2005,2738.1,36382.29,537.0,8.38
Canada,Wheat,2006,2609.6,36585.61,537.0,8.66
Canada,Wheat,2006,2609.6,36585.61,537.0,9.83
Canada,Wheat,2006,2609.6,36585.61,537.0,6.95
Canada,Wheat,2006,2609.6,36585.61,537.0,6.3
Canada,Wheat,2006,2609.6,36585.61,537.0,7.85
Canada,Wheat,2006,2609.6,36585.61,537.0,8.31
Canada,Wheat,2007,2331.7,45146.45,537.0,7.42
Canada,Wheat,2007,2331.7,45146.45,537.0,9.14
Canada,Wheat,2007,2331.7,45146.45,537.0,5.25
Canada,Wheat,2007,2331.7,45146.45,537.0,4.96
Canada,Wheat,2007,2331.7,45146.45,537.0,7.07
Canada,Wheat,2007,2331.7,45146.45,537.0,7.72
Canada,Wheat,2008,2857.5,53707.3,537.0,7.5
Canada,Wheat,2008,2857.5,53707.3,537.0,8.61
Canada,Wheat,2008,2857.5,53707.3,537.0,5.62
Canada,Wheat,2008,2857.5,53707.3,537.0,5.01
Canada,Wheat,2008,2857.5,53707.3,537.0,6.58
Canada,Wheat,2008,2857.5,53707.3,537.0,7.3
Canada,Wheat,2009,2789.7,54529.4,537.0,7.12
Canada,Wheat,2009,2789.7,54529.4,537.0,8.38
Canada,Wheat,2009,2789.7,54529.4,537.0,5.27
Canada,Wheat,2009,2789.7,54529.4,537.0,4.71
Canada,Wheat,2009,2789.7,54529.4,537.0,6.28
Canada,Wheat,2009,2789.7,54529.4,537.0,7.8
Canada,Wheat,2010,2808.5,61050.0,537.0,8.64
Canada,Wheat,2010,2808.5,61050.0,537.0,9.47
Canada,Wheat,2010,2808.5,61050.0,537.0,7.11
Canada,Wheat,2010,2808.5,61050.0,537.0,6.73
Canada,Wheat,2010,2808.5,61050.0,537.0,7.77
Canada,Wheat,2010,2808.5,61050.0,537.0,8.33
Canada,Wheat,2011,2956.8,62107.2,537.0,8.34
Canada,Wheat,2011,2956.8,62107.2,537.0,9.32
Canada,Wheat,2011,2956.8,62107.2,537.0,6.52
Canada,Wheat,2011,2956.8,62107.2,537.0,6.14
Canada,Wheat,2011,2956.8,62107.2,537.0,7.3
Canada,Wheat,2011,2956.8,62107.2,537.0,7.21
Canada,Wheat,2012,2874.3,73508.9,537.0,9.24
Canada,Wheat,2012,2874.3,73508.9,537.0,10.51
Canada,Wheat,2012,2874.3,73508.9,537.0,7.09
Canada,Wheat,2012,2874.3,73508.9,537.0,6.59
Canada,Wheat,2012,2874.3,73508.9,537.0,8.66
Canada,Wheat,2012,2874.3,73508.9,537.0,7.85
Canada,Wheat,2013,3598.0,81659.8,537.0,9.19
Canada,Wheat,2013,3598.0,81659.8,537.0,10.11
Canada,Wheat,2013,3598.0,81659.8,537.0,7.86
Canada,Wheat,2013,3598.0,81659.8,537.0,7.08
Canada,Wheat,2013,3598.0,81659.8,537.0,8.46
Canada,Wheat,2013,3598.0,81659.8,537.0,9.85
Central African Republic,Maize (corn),1990,732.4,153.15,1342.0,25.42
Central African Republic,Maize (corn),1991,814.9,111.0,1342.0,25.45
Central African Republic,Maize (corn),1992,903.8,72.02,1342.0,24.81
Central African Republic,Maize (corn),1993,903.8,54.68,1342.0,25.14
Central African Republic,Maize (corn),1994,850.0,92.11,1342.0,25.39
Central African Republic,Maize (corn),1995,850.0,120.81,1342.0,25.5
Central African Republic,Maize (corn),1996,850.0,119.5,1342.0,25.32
Central African Republic,Maize (corn),1997,917.8,103.88,1342.0,25.69
Central African Republic,Maize (corn),1998,980.6,82.22,1342.0,25.96
Central African Republic,Maize (corn),1999,1055.6,70.05,1342.0,25.05
Central African Republic,Maize (corn),2000,1060.0,42.01,1342.0,25.4
Central African Republic,Maize (corn),2001,1070.0,26.59,1342.0,25.28
Central African Republic,Maize (corn),2002,982.6,21.23,1342.0,25.44
Central African Republic,Maize (corn),2004,961.5,38.8,1342.0,25.67
Central African Republic,Maize (corn),2005,903.4,31.0,1342.0,25.92
Central African Republic,Maize (corn),2006,896.8,21.23,1342.0,25.85
Central African Republic,Maize (corn),2007,850.0,37.91,1342.0,25.88
Central African Republic,Maize (corn),2008,850.0,44.9,1342.0,25.76
Central African Republic,Maize (corn),2009,850.0,52.46,1342.0,26.17
Central African Republic,Maize (corn),2010,826.7,48.14,1342.0,26.06
Central African Republic,Maize (corn),2011,827.5,48.69,1342.0,25.23
Central African Republic,Maize (corn),2012,804.1,36.67,1342.0,25.28
Central African Republic,Maize (corn),2013,792.6,27.87,1342.0,25.69
Central African Republic,Potatoes,1990,2450.9,153.15,1342.0,25.42
Central African Republic,Potatoes,1991,2571.4,111.0,1342.0,25.45
Central African Republic,Potatoes,1992,2582.6,72.02,1342.0,24.81
Central African Republic,Potatoes,1993,2583.3,54.68,1342.0,25.14
Central African Republic,Potatoes,1994,2579.3,92.11,1342.0,25.39
Central African Republic,Potatoes,1995,2573.0,120.81,1342.0,25.5
Central African Republic,Potatoes,1996,2567.6,119.5,1342.0,25.32
Central African Republic,Potatoes,1997,2554.9,103.88,1342.0,25.69
Central African Republic,Potatoes,1998,2552.6,82.22,1342.0,25.96
Central African Republic,Potatoes,1999,2542.4,70.05,1342.0,25.05
Central African Republic,Potatoes,2000,2564.1,42.01,1342.0,25.4
Central African Republic,Potatoes,2001,2477.2,26.59,1342.0,25.28
Central African Republic,Potatoes,2002,2407.1,21.23,1342.0,25.44
Central African Republic,Potatoes,2004,2030.3,38.8,1342.0,25.67
Central African Republic,Potatoes,2005,1886.1,31.0,1342.0,25.92
Central African Republic,Potatoes,2006,1541.5,21.23,1342.0,25.85
Central African Republic,Potatoes,2007,1434.4,37.91,1342.0,25.88
Central African Republic,Potatoes,2008,1346.3,44.9,1342.0,25.76
Central African Republic,Potatoes,2009,1268.3,52.46,1342.0,26.17
Central African Republic,Potatoes,2010,1165.0,48.14,1342.0,26.06
Central African Republic,Potatoes,2011,1157.4,48.69,1342.0,25.23
Central African Republic,Potatoes,2012,1181.8,36.67,1342.0,25.28
Central African Republic,Potatoes,2013,1181.8,27.87,1342.0,25.69
Central African Republic,Rice,1990,1672.9,153.15,1342.0,25.42
Central African Republic,Rice,1991,1337.5,111.0,1342.0,25.45
Central African Republic,Rice,1992,1451.6,72.02,1342.0,24.81
Central African Republic,Rice,1993,1451.4,54.68,1342.0,25.14
Central African Republic,Rice,1994,1320.1,92.11,1342.0,25.39
Central African Republic,Rice,1995,1521.4,120.81,1342.0,25.5
Central African Republic,Rice,1996,1320.0,119.5,1342.0,25.32
Central African Republic,Rice,1997,1416.7,103.88,1342.0,25.69
Central African Republic,Rice,1998,1423.1,82.22,1342.0,25.96
Central African Republic,Rice,1999,1500.0,70.05,1342.0,25.05
Central African Republic,Rice,2000,1490.3,42.01,1342.0,25.4
Central African Republic,Rice,2001,1488.2,26.59,1342.0,25.28
Central African Republic,Rice,2002,1489.1,21.23,1342.0,25.44
Central African Republic,Rice,2004,1993.8,38.8,1342.0,25.67
Central African Republic,Rice,2005,2008.7,31.0,1342.0,25.92
Central African Republic,Rice,2006,1600.0,21.23,1342.0,25.85
Central African Republic,Rice,2007,1500.0,37.91,1342.0,25.88
Central African Republic,Rice,2008,1500.0,44.9,1342.0,25.76
Central African Republic,Rice,2009,1500.0,52.46,1342.0,26.17
Central African Republic,Rice,2010,1381.9,48.14,1342.0,26.06
Central African Republic,Rice,2011,1393.1,48.69,1342.0,25.23
Central African Republic,Rice,2012,1380.3,36.67,1342.0,25.28
Central African Republic,Rice,2013,1360.2,27.87,1342.0,25.69
Central African Republic,Sorghum,1990,777.2,153.15,1342.0,25.42
Central African Republic,Sorghum,1991,1008.8,111.0,1342.0,25.45
Central African Republic,Sorghum,1992,1261.8,72.02,1342.0,24.81
Central African Republic,Sorghum,1993,1157.6,54.68,1342.0,25.14
Central African Republic,Sorghum,1994,802.0,92.11,1342.0,25.39
Central African Republic,Sorghum,1995,734.3,120.81,1342.0,25.5
Central African Republic,Sorghum,1996,783.5,119.5,1342.0,25.32
Central African Republic,Sorghum,1997,842.4,103.88,1342.0,25.69
Central African Republic,Sorghum,1998,843.8,82.22,1342.0,25.96
Central African Republic,Sorghum,1999,766.0,70.05,1342.0,25.05
Central African Republic,Sorghum,2000,696.7,42.01,1342.0,25.4
Central African Republic,Sorghum,2001,804.8,26.59,1342.0,25.28
Central African Republic,Sorghum,2002,1032.2,21.23,1342.0,25.44
Central African Republic,Sorghum,2004,822.1,38.8,1342.0,25.67
Central African Republic,Sorghum,2005,892.9,31.0,1342.0,25.92
Central African Republic,Sorghum,2006,947.8,21.23,1342.0,25.85
Central African Republic,Sorghum,2007,1000.0,37.91,1342.0,25.88
Central African Republic,Sorghum,2008,1000.0,44.9,1342.0,25.76
Central African Republic,Sorghum,2009,1000.0,52.46,1342.0,26.17
Central African Republic,Sorghum,2010,926.9,48.14,1342.0,26.06
Central African Republic,Sorghum,2011,1170.7,48.69,1342.0,25.23
Central African Republic,Sorghum,2012,1170.7,36.67,1342.0,25.28
Central African Republic,Sorghum,2013,1055.0,27.87,1342.0,25.69
Chile,Barley,1990,3479.7,3368.9,1522.0,12.88
Chile,Barley,1990,3479.7,3368.9,1522.0,6.11
Chile,Barley,1991,3373.0,3356.0,1522.0,13.0
Chile,Barley,1991,3373.0,3356.0,1522.0,6.37
Chile,Barley,1992,3842.5,3179.21,1522.0,12.93
Chile,Barley,1992,3842.5,3179.21,1522.0,5.97
Chile,Barley,1993,3663.6,3175.15,1522.0,13.26
Chile,Barley,1993,3663.6,3175.15,1522.0,6.16
Chile,Barley,1994,3558.9,3293.85,1522.0,13.42
Chile,Barley,1994,3558.9,3293.85,1522.0,6.7
Chile,Barley,1995,3600.0,3678.63,1522.0,13.02
Chile,Barley,1995,3600.0,3678.63,1522.0,6.4
Chile,Barley,1996,2746.5,4511.61,1522.0,13.16
Chile,Barley,1996,2746.5,4511.61,1522.0,6.26
Chile,Barley,1997,3684.8,4903.7,1522.0,13.66
Chile,Barley,1997,3684.8,4903.7,1522.0,6.8
Chile,Barley,1998,4331.3,4917.4,1522.0,13.19
Chile,Barley,1998,4331.3,4917.4,1522.0,6.28
Chile,Barley,1999,3074.2,4578.98,1522.0,13.24
Chile,Barley,1999,3074.2,4578.98,1522.0,5.93
Chile,Barley,2000,3465.8,4802.36,1522.0,12.99
Chile,Barley,2000,3465.8,4802.36,1522.0,5.95
Chile,Barley,2001,4258.6,5125.77,1522.0,13.16
Chile,Barley,2001,4258.6,5125.77,1522.0,6.41
Chile,Barley,2002,4421.3,5643.25,1522.0,12.95
Chile,Barley,2002,4421.3,5643.25,1522.0,6.25
Chile,Barley,2004,4828.5,5917.46,1522.0,13.44
Chile,Barley,2004,4828.5,5917.46,1522.0,6.32
Chile,Barley,2005,4763.6,6429.07,1522.0,13.06
Chile,Barley,2005,4763.6,6429.07,1522.0,6.22
Chile,Barley,2006,4704.1,6554.88,1522.0,13.19
Chile,Barley,2006,4704.1,6554.88,1522.0,6.84
Chile,Barley,2007,4740.8,6537.68,1522.0,12.31
Chile,Barley,2007,4740.8,6537.68,1522.0,5.51
Chile,Barley,2008,4648.6,6468.85,1522.0,13.69
Chile,Barley,2008,4648.6,6468.85,1522.0,6.57
Chile,Barley,2009,3966.1,7013.69,1522.0,13.04
Chile,Barley,2009,3966.1,7013.69,1522.0,6.7
Chile,Barley,2010,5777.3,6895.43,1522.0,12.69
Chile,Barley,2010,5777.3,6895.43,1522.0,6.13
Chile,Barley,2011,6078.2,7027.68,1522.0,13.25
Chile,Barley,2011,6078.2,7027.68,1522.0,6.27
Chile,Barley,2012,5124.9,7420.73,1522.0,13.48
Chile,Barley,2012,5124.9,7420.73,1522.0,6.82
Chile,Barley,2013,6030.2,8059.78,1522.0,13.07
Chile,Barley,2013,6030.2,8059.78,1522.0,5.94
Chile,"Chick peas, dry",1990,695.0,3368.9,1522.0,12.88
Chile,"Chick peas, dry",1990,695.0,3368.9,1522.0,6.11
Chile,"Chick peas, dry",1991,722.5,3356.0,1522.0,13.0
Chile,"Chick peas, dry",1991,722.5,3356.0,1522.0,6.37
Chile,"Chick peas, dry",1992,1447.0,3179.21,1522.0,12.93
Chile,"Chick peas, dry",1992,1447.0,3179.21,1522.0,5.97
Chile,"Chick peas, dry",1993,1002.5,3175.15,1522.0,13.26
Chile,"Chick peas, dry",1993,1002.5,3175.15,1522.0,6.16
Chile,"Chick peas, dry",1994,1187.1,3293.85,1522.0,13.42
Chile,"Chick peas, dry",1994,1187.1,3293.85,1522.0,6.7
Chile,"Chick peas, dry",1995,1200.0,3678.63,1522.0,13.02
Chile,"Chick peas, dry",1995,1200.0,3678.63,1522.0,6.4
Chile,"Chick peas, dry",1996,1080.9,4511.61,1522.0,13.16
Chile,"Chick peas, dry",1996,1080.9,4511.61,1522.0,6.26
Chile,"Chick peas, dry",1997,790.9,4903.7,1522.0,13.66
Chile,"Chick peas, dry",1997,790.9,4903.7,1522.0,6.8
Chile,"Chick peas, dry",1998,897.3,4917.4,1522.0,13.19
Chile,"Chick peas, dry",1998,897.3,4917.4,1522.0,6.28
Chile,"Chick peas, dry",1999,783.8,4578.98,1522.0,13.24
Chile,"Chick peas, dry",1999,783.8,4578.98,1522.0,5.93
Chile,"Chick peas, dry",2000,881.4,4802.36,1522.0,12.99
Chile,"Chick peas, dry",2000,881.4,4802.36,1522.0,5.95
Chile,"Chick peas, dry",2001,872.1,5125.77,1522.0,13.16
Chile,"Chick peas, dry",2001,872.1,5125.77,1522.0,6.41
Chile,"Chick peas, dry",2002,933.3,5643.25,1522.0,12.95
Chile,"Chick peas, dry",2002,933.3,5643.25,1522.0,6.25
Chile,"Chick peas, dry",2004,797.0,5917.46,1522.0,13.44
Chile,"Chick peas, dry",2004,797.0,5917.46,1522.0,6.32
Chile,"Chick peas, dry",2005,944.7,6429.07,1522.0,13.06
Chile,"Chick peas, dry",2005,944.7,6429.07,1522.0,6.22
Chile,"Chick peas, dry",2006,818.9,6554.88,1522.0,13.19
Chile,"Chick peas, dry",2006,818.9,6554.88,1522.0,6.84
Chile,"Chick peas, dry",2007,898.0,6537.68,1522.0,12.31
Chile,"Chick peas, dry",2007,898.0,6537.68,1522.0,5.51
Chile,"Chick peas, dry",2008,849.2,6468.85,1522.0,13.69
Chile,"Chick peas, dry",2008,849.2,6468.85,1522.0,6.57
Chile,"Chick peas, dry",2009,1019.1,7013.69,1522.0,13.04
Chile,"Chick peas, dry",2009,1019.1,7013.69,1522.0,6.7
Chile,"Chick peas, dry",2010,1585.6,6895.43,1522.0,12.69
Chile,"Chick peas, dry",2010,1585.6,6895.43,1522.0,6.13
Chile,"Chick peas, dry",2011,865.7,7027.68,1522.0,13.25
Chile,"Chick peas, dry",2011,865.7,7027.68,1522.0,6.27
Chile,"Chick peas, dry",2012,805.1,7420.73,1522.0,13.48
Chile,"Chick peas, dry",2012,805.1,7420.73,1522.0,6.82
Chile,"Chick peas, dry",2013,889.3,8059.78,1522.0,13.07
Chile,"Chick peas, dry",2013,889.3,8059.78,1522.0,5.94
Chile,"Lentils, dry",1990,593.4,3368.9,1522.0,12.88
Chile,"Lentils, dry",1990,593.4,3368.9,1522.0,6.11
Chile,"Lentils, dry",1991,799.1,3356.0,1522.0,13.0
Chile,"Lentils, dry",1991,799.1,3356.0,1522.0,6.37
Chile,"Lentils, dry",1992,831.9,3179.21,1522.0,12.93
Chile,"Lentils, dry",1992,831.9,3179.21,1522.0,5.97
Chile,"Lentils, dry",1993,732.7,3175.15,1522.0,13.26
Chile,"Lentils, dry",1993,732.7,3175.15,1522.0,6.16
Chile,"Lentils, dry",1994,869.4,3293.85,1522.0,13.42
Chile,"Lentils, dry",1994,869.4,3293.85,1522.0,6.7
Chile,"Lentils, dry",1995,800.0,3678.63,1522.0,13.02
Chile,"Lentils, dry",1995,800.0,3678.63,1522.0,6.4
Chile,"Lentils, dry",1996,899.0,4511.61,1522.0,13.16
Chile,"Lentils, dry",1996,899.0,4511.61,1522.0,6.26
Chile,"Lentils, dry",1997,705.4,4903.7,1522.0,13.66
Chile,"Lentils, dry",1997,705.4,4903.7,1522.0,6.8
Chile,"Lentils, dry",1998,750.3,4917.4,1522.0,13.19
Chile,"Lentils, dry",1998,750.3,4917.4,1522.0,6.28
Chile,"Lentils, dry",1999,651.7,4578.98,1522.0,13.24
Chile,"Lentils, dry",1999,651.7,4578.98,1522.0,5.93
Chile,"Lentils, dry",2000,468.5,4802.36,1522.0,12.99
Chile,"Lentils, dry",2000,468.5,4802.36,1522.0,5.95
Chile,"Lentils, dry",2001,775.8,5125.77,1522.0,13.16
Chile,"Lentils, dry",2001,775.8,5125.77,1522.0,6.41
Chile,"Lentils, dry",2002,574.5,5643.25,1522.0,12.95
Chile,"Lentils, dry",2002,574.5,5643.25,1522.0,6.25
Chile,"Lentils, dry",2004,775.5,5917.46,1522.0,13.44
Chile,"Lentils, dry",2004,775.5,5917.46,1522.0,6.32
Chile,"Lentils, dry",2005,916.4,6429.07,1522.0,13.06
Chile,"Lentils, dry",2005,916.4,6429.07,1522.0,6.22
Chile,"Lentils, dry",2006,620.0,6554.88,1522.0,13.19
Chile,"Lentils, dry",2006,620.0,6554.88,1522.0,6.84
Chile,"Lentils, dry",2007,842.6,6537.68,1522.0,12.31
Chile,"Lentils, dry",2007,842.6,6537.68,1522.0,5.51
Chile,"Lentils, dry",2008,671.3,6468.85,1522.0,13.69
Chile,"Lentils, dry",2008,671.3,6468.85,1522.0,6.57
Chile,"Lentils, dry",2009,590.6,7013.69,1522.0,13.04
Chile,"Lentils, dry",2009,590.6,7013.69,1522.0,6.7
Chile,"Lentils, dry",2010,588.5,6895.43,1522.0,12.69
Chile,"Lentils, dry",2010,588.5,6895.43,1522.0,6.13
Chile,"Lentils, dry",2011,681.3,7027.68,1522.0,13.25
Chile,"Lentils, dry",2011,681.3,7027.68,1522.0,6.27
Chile,"Lentils, dry",2012,708.8,7420.73,1522.0,13.48
Chile,"Lentils, dry",2012,708.8,7420.73,1522.0,6.82
Chile,"Lentils, dry",2013,595.0,8059.78,1522.0,13.07
Chile,"Lentils, dry",2013,595.0,8059.78,1522.0,5.94
Chile,Maize (corn),1990,8139.5,3368.9,1522.0,12.88
Chile,Maize (corn),1990,8139.5,3368.9,1522.0,6.11
Chile,Maize (corn),1991,8391.6,3356.0,1522.0,13.0
Chile,Maize (corn),1991,8391.6,3356.0,1522.0,6.37
Chile,Maize (corn),1992,8488.4,3179.21,1522.0,12.93
Chile,Maize (corn),1992,8488.4,3179.21,1522.0,5.97
Chile,Maize (corn),1993,8489.0,3175.15,1522.0,13.26
Chile,Maize (corn),1993,8489.0,3175.15,1522.0,6.16
Chile,Maize (corn),1994,8938.1,3293.85,1522.0,13.42
Chile,Maize (corn),1994,8938.1,3293.85,1522.0,6.7
Chile,Maize (corn),1995,9100.0,3678.63,1522.0,13.02
Chile,Maize (corn),1995,9100.0,3678.63,1522.0,6.4
Chile,Maize (corn),1996,9445.3,4511.61,1522.0,13.16
Chile,Maize (corn),1996,9445.3,4511.61,1522.0,6.26
Chile,Maize (corn),1997,8241.7,4903.7,1522.0,13.66
Chile,Maize (corn),1997,8241.7,4903.7,1522.0,6.8
Chile,Maize (corn),1998,9400.6,4917.4,1522.0,13.19
Chile,Maize (corn),1998,9400.6,4917.4,1522.0,6.28
Chile,Maize (corn),1999,8515.3,4578.98,1522.0,13.24
Chile,Maize (corn),1999,8515.3,4578.98,1522.0,5.93
Chile,Maize (corn),2000,9412.0,4802.36,1522.0,12.99
Chile,Maize (corn),2000,9412.0,4802.36,1522.0,5.95
Chile,Maize (corn),2001,9430.6,5125.77,1522.0,13.16
Chile,Maize (corn),2001,9430.6,5125.77,1522.0,6.41
Chile,Maize (corn),2002,10590.2,5643.25,1522.0,12.95
Chile,Maize (corn),2002,10590.2,5643.25,1522.0,6.25
Chile,Maize (corn),2004,11067.8,5917.46,1522.0,13.44
Chile,Maize (corn),2004,11067.8,5917.46,1522.0,6.32
Chile,Maize (corn),2005,11228.5,6429.07,1522.0,13.06
Chile,Maize (corn),2005,11228.5,6429.07,1522.0,6.22
Chile,Maize (corn),2006,11184.0,6554.88,1522.0,13.19
Chile,Maize (corn),2006,11184.0,6554.88,1522.0,6.84
Chile,Maize (corn),2007,8930.2,6537.68,1522.0,12.31
Chile,Maize (corn),2007,8930.2,6537.68,1522.0,5.51
Chile,Maize (corn),2008,10141.1,6468.85,1522.0,13.69
Chile,Maize (corn),2008,10141.1,6468.85,1522.0,6.57
Chile,Maize (corn),2009,10495.6,7013.69,1522.0,13.04
Chile,Maize (corn),2009,10495.6,7013.69,1522.0,6.7
Chile,Maize (corn),2010,11080.8,6895.43,1522.0,12.69
Chile,Maize (corn),2010,11080.8,6895.43,1522.0,6.13
Chile,Maize (corn),2011,11997.8,7027.68,1522.0,13.25
Chile,Maize (corn),2011,11997.8,7027.68,1522.0,6.27
Chile,Maize (corn),2012,10722.4,7420.73,1522.0,13.48
Chile,Maize (corn),2012,10722.4,7420.73,1522.0,6.82
Chile,Maize (corn),2013,10632.1,8059.78,1522.0,13.07
Chile,Maize (corn),2013,10632.1,8059.78,1522.0,5.94
Chile,Oats,1990,2624.1,3368.9,1522.0,12.88
Chile,Oats,1990,2624.1,3368.9,1522.0,6.11
Chile,Oats,1991,2700.3,3356.0,1522.0,13.0
Chile,Oats,1991,2700.3,3356.0,1522.0,6.37
Chile,Oats,1992,2872.6,3179.21,1522.0,12.93
Chile,Oats,1992,2872.6,3179.21,1522.0,5.97
Chile,Oats,1993,2968.7,3175.15,1522.0,13.26
Chile,Oats,1993,2968.7,3175.15,1522.0,6.16
Chile,Oats,1994,3045.6,3293.85,1522.0,13.42
Chile,Oats,1994,3045.6,3293.85,1522.0,6.7
Chile,Oats,1995,3100.0,3678.63,1522.0,13.02
Chile,Oats,1995,3100.0,3678.63,1522.0,6.4
Chile,Oats,1996,2468.6,4511.61,1522.0,13.16
Chile,Oats,1996,2468.6,4511.61,1522.0,6.26
Chile,Oats,1997,3134.7,4903.7,1522.0,13.66
Chile,Oats,1997,3134.7,4903.7,1522.0,6.8
Chile,Oats,1998,3340.3,4917.4,1522.0,13.19
Chile,Oats,1998,3340.3,4917.4,1522.0,6.28
Chile,Oats,1999,2534.9,4578.98,1522.0,13.24
Chile,Oats,1999,2534.9,4578.98,1522.0,5.93
Chile,Oats,2000,2795.2,4802.36,1522.0,12.99
Chile,Oats,2000,2795.2,4802.36,1522.0,5.95
Chile,Oats,2001,3844.7,5125.77,1522.0,13.16
Chile,Oats,2001,3844.7,5125.77,1522.0,6.41
Chile,Oats,2002,4464.3,5643.25,1522.0,12.95
Chile,Oats,2002,4464.3,5643.25,1522.0,6.25
Chile,Oats,2004,4393.9,5917.46,1522.0,13.44
Chile,Oats,2004,4393.9,5917.46,1522.0,6.32
Chile,Oats,2005,4660.3,6429.07,1522.0,13.06
Chile,Oats,2005,4660.3,6429.07,1522.0,6.22
Chile,Oats,2006,4823.6,6554.88,1522.0,13.19
Chile,Oats,2006,4823.6,6554.88,1522.0,6.84
Chile,Oats,2007,4171.7,6537.68,1522.0,12.31
Chile,Oats,2007,4171.7,6537.68,1522.0,5.51
Chile,Oats,2008,3924.1,6468.85,1522.0,13.69
Chile,Oats,2008,3924.1,6468.85,1522.0,6.57
Chile,Oats,2009,3404.6,7013.69,1522.0,13.04
Chile,Oats,2009,3404.6,7013.69,1522.0,6.7
Chile,Oats,2010,5019.6,6895.43,1522.0,12.69
Chile,Oats,2010,5019.6,6895.43,1522.0,6.13
Chile,Oats,2011,5337.0,7027.68,1522.0,13.25
Chile,Oats,2011,5337.0,7027.68,1522.0,6.27
Chile,Oats,2012,4063.5,7420.73,1522.0,13.48
Chile,Oats,2012,4063.5,7420.73,1522.0,6.82
Chile,Oats,2013,5364.4,8059.78,1522.0,13.07
Chile,Oats,2013,5364.4,8059.78,1522.0,5.94
Chile,Potatoes,1990,15030.0,3368.9,1522.0,12.88
Chile,Potatoes,1990,15030.0,3368.9,1522.0,6.11
Chile,Potatoes,1991,14224.5,3356.0,1522.0,13.0
Chile,Potatoes,1991,14224.5,3356.0,1522.0,6.37
Chile,Potatoes,1992,16403.3,3179.21,1522.0,12.93
Chile,Potatoes,1992,16403.3,3179.21,1522.0,5.97
Chile,Potatoes,1993,14594.7,3175.15,1522.0,13.26
Chile,Potatoes,1993,14594.7,3175.15,1522.0,6.16
Chile,Potatoes,1994,15380.7,3293.85,1522.0,13.42
Chile,Potatoes,1994,15380.7,3293.85,1522.0,6.7
Chile,Potatoes,1995,15220.0,3678.63,1522.0,13.02
Chile,Potatoes,1995,15220.0,3678.63,1522.0,6.4
Chile,Potatoes,1996,13890.0,4511.61,1522.0,13.16
